step,norm_speed,norm_lane_offset,norm_z_diff,norm_heading,norm_obstacle_dist,norm_yaw_rate,norm_last_steer,norm_last_tb,norm_curvature,norm_dist_next,norm_traffic_light,action_steer,action_throttle_brake
4303,0.0,0.0019099341006949544,0.0019274902297183871,0.49982374906539917,1.0,0.0,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4304,2.74656519749783e-09,0.0019099341006949544,0.0019319915445521474,0.49982374906539917,1.0,4.877372464240359e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4305,1.6057500884514297e-09,0.0019099341006949544,0.0019301604479551315,0.49982374906539917,1.0,-6.377213340735821e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4306,3.1439509329267423e-10,0.0019099341006949544,0.0019301604479551315,0.49982374906539917,1.0,1.0844095586770575e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4307,6.038221589399484e-10,0.0019099341006949544,0.0019301604479551315,0.49982374906539917,1.0,-2.809283404861529e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4308,1.9992461020024166e-09,0.0019099341006949544,0.0019281768472865224,0.49982374906539917,1.0,-2.8571011875810903e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4309,1.1434796443055006e-09,0.0019099341006949544,0.0019281768472865224,0.49982374906539917,1.0,4.927074720439961e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4310,1.426073148458329e-10,0.0019099341006949544,0.0019255065126344562,0.49982374906539917,1.0,-9.43998785390976e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4311,1.8392151135415702e-09,0.0019099341006949544,0.0019255065126344562,0.49982374906539917,1.0,-3.561433439824846e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4312,3.387787383957175e-09,0.0019099341006949544,0.0019232177874073386,0.49982374906539917,1.0,8.451609551096695e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4313,9.899859820805545e-10,0.0019099341006949544,0.0019218826200813055,0.49982374906539917,1.0,-6.047994743907381e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4314,1.519317005538312e-09,0.0019099341006949544,0.001925620948895812,0.49982374906539917,1.0,3.865479811238082e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4315,6.803791419152105e-10,0.0019099341006949544,0.001925620948895812,0.49982374906539917,1.0,-1.065971616531769e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4316,8.825369879339462e-10,0.0019099341006949544,0.001923789968714118,0.49982374906539917,1.0,2.4848048965631087e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4317,6.737512214805008e-10,0.0019099341006949544,0.0019266509916633368,0.49982374906539917,1.0,-1.4118560487386134e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4318,3.882559607149005e-09,0.0019099341006949544,0.0019266509916633368,0.49982374906539917,1.0,-7.103899413163361e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4319,1.1994284454530657e-09,0.0019099341006949544,0.0019238280365243554,0.49982374906539917,1.0,3.189800854008773e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4320,9.378762211298408e-10,0.0019099341006949544,0.0019264601869508624,0.49982374906539917,1.0,1.0660571383991346e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4321,1.9167438747302867e-09,0.0019099341006949544,0.0019275282975286245,0.49982374906539917,1.0,4.240312961867332e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4322,1.930868576138778e-09,0.0019099341006949544,0.0019303512526676059,0.49982374906539917,1.0,1.542189639880398e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4323,1.814216332718388e-09,0.0019099341006949544,0.0019287108443677425,0.49982374906539917,1.0,-5.838265981772395e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4324,1.878668332011557e-09,0.0019099341006949544,0.0019190215971320868,0.49982374906539917,1.0,4.970332131981614e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4325,6.041511735332961e-10,0.0019099341006949544,0.0019245147705078125,0.49982374906539917,1.0,-1.54106085531458e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4326,2.0861619098866413e-09,0.0019099341006949544,0.001929054269567132,0.49982374906539917,1.0,-4.72160817388545e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4327,2.6529861640867125e-10,0.0019099341006949544,0.0019310760544613004,0.49982374906539917,1.0,2.4300709014490884e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4328,1.6100522026718522e-09,0.0019099341006949544,0.0019284439040347934,0.49982374906539917,1.0,3.2544647532439797e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4329,9.39317956749619e-10,0.0019099341006949544,0.0019308471819385886,0.49982374906539917,1.0,-7.031801790152725e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4330,5.534268598950121e-10,0.0019099341006949544,0.0019320297287777066,0.49982374906539917,1.0,-1.632183971311818e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4331,2.195759574163958e-09,0.0019099341006949544,0.0019332885276526213,0.49982374906539917,1.0,-3.8481572095516725e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4332,3.0742697276764375e-10,0.0019099341006949544,0.0019260406261309981,0.49982374906539917,1.0,2.4981582774641353e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4333,2.4273638654648266e-09,0.0019099341006949544,0.0019325637258589268,0.49982374906539917,1.0,-4.157854269215555e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4334,3.785443514203735e-09,0.0019099341006949544,0.001921806251630187,0.49982374906539917,1.0,9.065596884294536e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4335,7.788381606310679e-10,0.0019099341006949544,0.0019267272436991334,0.49982374906539917,1.0,-3.368944012649422e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4336,4.0931619205153424e-10,0.0019099341006949544,0.001922988798469305,0.49982374906539917,1.0,-1.0356549819123817e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4337,2.1118544690779117e-09,0.0019099341006949544,0.0019297408871352673,0.49982374906539917,1.0,-4.447375800964437e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4338,1.0149696638706018e-09,0.0019099341006949544,0.0019279479747638106,0.49982374906539917,1.0,1.0573961845006252e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4339,4.2903128272264723e-10,0.0019099341006949544,0.0019305801251903176,0.49982374906539917,1.0,1.0519571325140475e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4340,2.528526499290251e-09,0.0019099341006949544,0.0019332885276526213,0.49982374906539917,1.0,4.973212119896431e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4341,2.2377055763911358e-09,0.0019099341006949544,0.0019372558454051614,0.49982374906539917,1.0,-7.111410765814341e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4342,3.7107761308163845e-10,0.0019099341006949544,0.0019348525675013661,0.49982374906539917,1.0,2.3247308592044824e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4343,3.686415062098547e-10,0.0019099341006949544,0.0019387435168027878,0.49982374906539917,1.0,6.614228208103728e-14,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4344,2.1237909209048667e-09,0.0019099341006949544,0.0019354247488081455,0.49982374906539917,1.0,3.955325303395263e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4345,1.7709484989580915e-09,0.0019099341006949544,0.0019354247488081455,0.49982374906539917,1.0,-5.879906284089742e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4346,1.8226843367941115e-09,0.0019099341006949544,0.0019384383922442794,0.49982374906539917,1.0,5.345105955067986e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4347,3.9692815700931305e-10,0.0019099341006949544,0.0019410705426707864,0.49982374906539917,1.0,-2.119006012324398e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4348,2.1852115672515993e-09,0.0019099341006949544,0.0019410705426707864,0.49982374906539917,1.0,-4.059159258718026e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4349,1.215131439913364e-09,0.0019099341006949544,0.0019368361681699753,0.49982374906539917,1.0,4.994766406030138e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4350,1.2796749215837622e-09,0.0019099341006949544,0.0019318008562549949,0.49982374906539917,1.0,4.947878044780918e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4351,4.183297597215585e-10,0.0019099341006949544,0.001933784456923604,0.49982374906539917,1.0,-1.2741462399046277e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4352,4.326077718275201e-09,0.0019099341006949544,0.001938896137289703,0.49982374906539917,1.0,-8.629327113984786e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4353,1.3123595543618194e-09,0.0019099341006949544,0.001941413851454854,0.49982374906539917,1.0,7.771282228841159e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4354,1.7422109310771816e-09,0.0019099341006949544,0.001941413851454854,0.49982374906539917,1.0,2.5210167287070817e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4355,0.0,0.0019099341006949544,0.001941413851454854,0.49982374906539917,1.0,0.0,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4356,3.919034888277828e-11,0.0019099341006949544,0.0019395827548578382,0.49982374906539917,1.0,-6.302920425166336e-13,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4357,1.7420700437753567e-09,0.0019099341006949544,0.0019395827548578382,0.49982374906539917,1.0,3.3370618768291394e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4358,1.294407581120538e-09,0.0019099341006949544,0.0019355391850695014,0.49982374906539917,1.0,-4.67014239780017e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4359,2.103940910380686e-10,0.0019099341006949544,0.0019355391850695014,0.49982374906539917,1.0,1.0267712895195569e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4360,5.944155168080556e-10,0.0019099341006949544,0.0019355391850695014,0.49982374906539917,1.0,-4.223046391749197e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4361,3.85134979463686e-10,0.0019099341006949544,0.0019355391850695014,0.49982374906539917,1.0,1.229456380452687e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4362,4.8728247131757385e-11,0.0019099341006949544,0.0019367981003597379,0.49982374906539917,1.0,-4.048305961290577e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4363,4.6353015176192613e-11,0.0019099341006949544,0.001933250343427062,0.49982374906539917,1.0,-4.3816388234710346e-13,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4364,5.663718383175365e-10,0.0019099341006949544,0.0019316863035783172,0.49982374906539917,1.0,-7.124983762707426e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4365,4.0676826351671025e-09,0.0019099341006949544,0.0019359206780791283,0.49982374906539917,1.0,6.131500862593953e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4366,1.4580293639099295e-09,0.0019099341006949544,0.0019359206780791283,0.49982374906539917,1.0,-5.1063250849914255e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4367,2.352576355946212e-09,0.0019099341006949544,0.0019301986321806908,0.49982374906539917,1.0,-3.1530424104975197e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4368,1.8247764410617151e-09,0.0019099341006949544,0.0019330978393554688,0.49982374906539917,1.0,6.389921231031437e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4369,1.2592942244538108e-09,0.0019099341006949544,0.00193614955060184,0.49982374906539917,1.0,-4.6534890524307926e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4370,6.352659509545333e-10,0.0019099341006949544,0.0019595336634665728,0.49982374906539917,1.0,-4.035239156707782e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4371,1.857754922118815e-10,0.0019099341006949544,0.0019595336634665728,0.49982374906539917,1.0,5.87522608688773e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4372,4.341605963631423e-10,0.0019099341006949544,0.001937179476954043,0.49982374906539917,1.0,7.330462625798617e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4373,1.7521220030403128e-09,0.0019099341006949544,0.0019293593941256404,0.49982374906539917,1.0,2.707811926072612e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4374,1.0350944545933771e-09,0.0019099341006949544,0.0019361877348273993,0.49982374906539917,1.0,-9.30159595180502e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4375,1.9371095838494057e-09,0.0019099341006949544,0.0019219970563426614,0.49982374906539917,1.0,-4.493100336233624e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4376,1.8356026698640449e-09,0.0019099341006949544,0.0019313811790198088,0.49982374906539917,1.0,5.983854384217224e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4377,1.91163951335227e-09,0.0019099341006949544,0.0019337082048878074,0.49982374906539917,1.0,-5.317816499650352e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4378,3.295377748457895e-09,0.0019099341006949544,0.0019337082048878074,0.49982374906539917,1.0,-6.745078107162072e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4379,2.9336117979283927e-09,0.0019099341006949544,0.0019319152925163507,0.49982374906539917,1.0,-1.2560146499251967e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4380,9.287292046522566e-10,0.0019099341006949544,0.001935996930114925,0.49982374906539917,1.0,6.20017023833519e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4381,6.32768504260639e-10,0.0019099341006949544,0.0019335936522111297,0.49982374906539917,1.0,1.7800724002453583e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4382,2.0328999594809716e-10,0.0019099341006949544,0.0019335936522111297,0.49982374906539917,1.0,-7.954774859653124e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4383,6.612836389585652e-10,0.0019099341006949544,0.0019335936522111297,0.49982374906539917,1.0,-8.757312583429488e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4384,2.5294972783029834e-09,0.0019099341006949544,0.0019335936522111297,0.49982374906539917,1.0,5.198820540730509e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4385,6.342988356777823e-10,0.0019099341006949544,0.00193023681640625,0.49982374906539917,1.0,-2.1786321011130205e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4386,6.313330969121012e-10,0.0019099341006949544,0.001936683664098382,0.49982374906539917,1.0,-1.3720647881743098e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4387,2.1912553993530537e-09,0.0019099341006949544,0.001936683664098382,0.49982374906539917,1.0,-3.682214949618512e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4388,3.7887670778502525e-09,0.0019099341006949544,0.0019385910127311945,0.49982374906539917,1.0,7.549658120886704e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4389,3.5914704543671405e-09,0.0019099341006949544,0.0019350051879882812,0.49982374906539917,1.0,-8.567350301413867e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4390,7.516975930599301e-10,0.0019099341006949544,0.0019369887886568904,0.49982374906539917,1.0,2.9382635213792696e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4391,2.5258271030281776e-09,0.0019099341006949544,0.0019348907517269254,0.49982374906539917,1.0,5.5554425643089544e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4392,2.2343831229676425e-09,0.0019099341006949544,0.001939697191119194,0.49982374906539917,1.0,-7.121207096227877e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4393,3.0346725132801566e-10,0.0019099341006949544,0.0019372939132153988,0.49982374906539917,1.0,2.2888867884374164e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4394,3.0777383419611226e-10,0.0019099341006949544,0.00193981162738055,0.49982374906539917,1.0,2.6394628128111053e-13,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4395,3.722121277860424e-09,0.0019099341006949544,0.0019372939132153988,0.49982374906539917,1.0,4.797260852451579e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4396,9.344937046407154e-10,0.0019099341006949544,0.0019421004690229893,0.49982374906539917,1.0,-4.366545319767212e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4397,2.278877087036335e-09,0.0019099341006949544,0.0019381331512704492,0.49982374906539917,1.0,-3.504792636666032e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4398,1.0341704159699816e-09,0.0019099341006949544,0.0019343948224559426,0.49982374906539917,1.0,1.3442273336106147e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4399,1.901533819292922e-09,0.0019099341006949544,0.0019394683185964823,0.49982374906539917,1.0,5.2558797591917283e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4400,9.493409391936325e-10,0.0019099341006949544,0.0019415282877162099,0.49982374906539917,1.0,-8.614266418238703e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4401,2.477100524700404e-09,0.0019099341006949544,0.0019415282877162099,0.49982374906539917,1.0,-5.6266373504865186e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4402,3.216272803641118e-09,0.0019099341006949544,0.0019415282877162099,0.49982374906539917,1.0,6.826576803842244e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4403,2.6142614739654846e-09,0.0019099341006949544,0.0019399260636419058,0.49982374906539917,1.0,-6.794793200315397e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4404,6.674092389857833e-10,0.0019099341006949544,0.0019413756672292948,0.49982374906539917,1.0,4.7051734036740456e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4405,1.564858354008436e-09,0.0019099341006949544,0.0019402693724259734,0.49982374906539917,1.0,-3.4840724055795746e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4406,1.8619485953053072e-09,0.0019099341006949544,0.0019418715965002775,0.49982374906539917,1.0,5.360233090723199e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4407,0.0,0.0019099341006949544,0.0019418715965002775,0.49982374906539917,1.0,0.0,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4408,3.6906200318043147e-09,0.0019099341006949544,0.0019418715965002775,0.49982374906539917,1.0,4.811563994455703e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4409,2.9103062182400663e-09,0.0019099341006949544,0.0019418715965002775,0.49982374906539917,1.0,-8.080074803684667e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4410,1.2907772628523162e-09,0.0019099341006949544,0.0019436645088717341,0.49982374906539917,1.0,5.6243301682634694e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4411,1.3489647177067354e-09,0.0019099341006949544,0.0019452667329460382,0.49982374906539917,1.0,-3.975735712868911e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4412,2.5285220583981527e-09,0.0019099341006949544,0.0019430159591138363,0.49982374906539917,1.0,-2.9066717782688656e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4413,1.6176526784761336e-09,0.0019099341006949544,0.0019369506044313312,0.49982374906539917,1.0,5.984242268386453e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4414,2.4776450335828315e-10,0.0019099341006949544,0.0019384383922442794,0.49982374906539917,1.0,-1.257833680962106e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4415,4.4170691410050367e-11,0.0019099341006949544,0.0019438171293586493,0.49982374906539917,1.0,-4.1966621150413275e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4416,4.040211915024017e-11,0.0019099341006949544,0.0019449996761977673,0.49982374906539917,1.0,-9.794677005223185e-13,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4417,5.87823623110495e-10,0.0019099341006949544,0.0019422530895099044,0.49982374906539917,1.0,-7.454321014621623e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4418,2.1110055925532833e-09,0.0019099341006949544,0.0019441222539171576,0.49982374906539917,1.0,4.5712430368771706e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4419,1.1623573215047145e-09,0.0019099341006949544,0.0019441222539171576,0.49982374906539917,1.0,-9.86772729499874e-12,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4420,7.35876526380963e-10,0.0019099341006949544,0.0019441222539171576,0.49982374906539917,1.0,-1.770545515755728e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4421,6.589856993421961e-10,0.0019099341006949544,0.0019399260636419058,0.49982374906539917,1.0,8.03583653612161e-13,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4422,1.5979700895840665e-09,0.0019099341006949544,0.0019431303953751922,0.49982374906539917,1.0,-3.428211187150865e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4423,1.394324988801543e-09,0.0019099341006949544,0.0019431303953751922,0.49982374906539917,1.0,4.604481726455667e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4424,6.114606043716719e-10,0.0019099341006949544,0.0019449996761977673,0.49982374906539917,1.0,-1.0828317409394828e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4425,1.579313790855963e-09,0.0019099341006949544,0.0019430159591138363,0.49982374906539917,1.0,-3.618543659156259e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4426,3.903935785753987e-10,0.0019099341006949544,0.0019430159591138363,0.49982374906539917,1.0,1.2430469847890535e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4427,1.5426480093339023e-09,0.0019099341006949544,0.001939964247867465,0.49982374906539917,1.0,3.5849507390439683e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
4428,1.3722574188079761e-09,0.0019099341006949544,0.0019416045397520065,0.49982374906539917,1.0,-4.661206143286023e-11,-0.00043982735951431096,-1.0,-0.11123131215572357,1.0,-1.0,-0.00043982735951431096,-1.0
